,ID,name,club,age,league,height_cm,weight_kg,nationality,puntaje_global,potencia,ritmo,disparos,pases,amagues,defensa,fisico
16358,239308,T. Ivanof,KV Kortrijk,19,Belgian First Division A,176.0,67.0,Belgium,57,71,69,45,56,64,33,43
16359,240844,A. Maksimenko,FC SKA-Energiya Khabarovsk,21,Russian Premier League,168.0,65.0,Russia,57,68,77,50,52,62,33,42
16360,236749,J. Skomsøy Bjerkås,Kristiansund BK,24,Norwegian Eliteserien,187.0,85.0,Norway,57,63,54,32,44,52,58,71
16361,237773,C. González,Club Atlas,19,Mexican Liga MX,168.0,60.0,Mexico,57,67,73,31,39,56,54,54
16362,238285,J. Pirttijoki,GIF Sundsvall,20,Swedish Allsvenskan,195.0,94.0,Finland,57,66,53,21,31,28,54,74
16363,216526,A. Gogić,Hamilton Academical FC,23,Scottish Premiership,185.0,83.0,Cyprus,57,65,50,46,51,56,51,71
16364,240078,L. Matarrese,Sint-Truidense VV,20,Belgian First Division A,182.0,75.0,Belgium,57,69,59,25,37,38,58,59
16365,213967,C. Mafoumbi,Blackpool,23,English League One,196.0,80.0,France,57,63,61,51,57,62,44,50
16366,219344,A. Al Basisi,Ohod Club,39,Saudi Professional League,186.0,88.0,Saudi Arabia,57,57,57,55,54,57,48,58
16367,235216,B. Fox,Burton Albion,19,English Championship,175.0,76.0,England,57,73,62,48,53,58,49,58
16368,239568,A. Kovačević,Korona Kielce,23,Polish Ekstraklasa,189.0,80.0,Bosnia Herzegovina,57,63,56,30,29,30,59,61
16369,240336,T. Chakwana,Burnley,18,English Premier League,170.0,62.0,England,57,70,78,50,52,60,29,44
16370,240848,Y. Ivakin,Arsenal Tula,18,Russian Premier League,173.0,65.0,Russia,57,72,64,59,54,60,32,42
16371,240849,P. Borisov,Arsenal Tula,19,Russian Premier League,174.0,71.0,Russia,57,70,62,34,38,53,62,55
16372,231122,S. Pedersen,Stabæk Fotball,18,Norwegian Eliteserien,177.0,69.0,Norway,57,68,68,57,39,55,19,48
16373,231890,I. Al Shehri,Al Ittihad,21,Saudi Professional League,170.0,68.0,Saudi Arabia,57,67,72,44,50,59,46,57
16374,240338,F. Rodríguez Calleriza,Sandefjord Fotball,21,Norwegian Eliteserien,186.0,74.0,Uruguay,57,63,73,55,45,61,19,51
16375,233939,O. Jackson,Milton Keynes Dons,18,English League One,187.0,75.0,England,57,72,61,24,33,44,57,60
16376,238035,A. Hoven,Strømsgodset IF,19,Norwegian Eliteserien,184.0,84.0,Norway,57,70,82,54,40,51,22,59
16377,240852,D. Buranov,Arsenal Tula,21,Russian Premier League,178.0,71.0,Russia,57,66,59,53,54,59,56,52
16378,225750,J. Crowe,Limerick FC,19,Rep. Ireland Premier Division,183.0,72.0,Republic of Ireland,57,71,53,29,40,35,55,63
16379,237014,S. Akinola,Barnet,24,English League Two,178.0,76.0,Nigeria,57,62,85,50,50,60,27,49
16380,231639,A. Birch,Burnley,20,English Premier League,178.0,72.0,England,57,64,65,33,45,55,56,60
16381,235735,E. Ampadu,Chelsea,16,English Premier League,183.0,68.0,Wales,57,83,59,29,50,55,55,60
16382,240599,C. Hendry,St. Johnstone FC,19,Scottish Premiership,182.0,70.0,Scotland,57,74,76,57,41,54,19,50
16383,226521,E. Andersson,Malmö FF,20,Swedish Allsvenskan,179.0,78.0,Sweden,57,68,64,48,57,60,48,68
16384,202970,Jung Seung Yong,Gangwon FC,26,Korean K League Classic,182.0,83.0,Korea Republic,57,58,69,36,49,55,56,67
16385,220635,T. Conlon,Stevenage,21,English League Two,173.0,62.0,England,57,67,65,49,57,60,50,51
16386,235995,A. Borkovic,FK Austria Wien,18,Austrian Bundesliga,184.0,74.0,Austria,57,72,54,31,40,41,57,61
16387,236252,V. Karakuş,Kayserispor,19,Turkish Süper Lig,190.0,84.0,Turkey,57,74,62,58,49,64,28,48
16388,238300,M. Pais,Toronto FC,26,USA Major League Soccer,193.0,91.0,United States,57,62,55,55,59,58,36,59
16389,238812,N. Al Shenashini,Al Nassr,21,Saudi Professional League,180.0,80.0,Saudi Arabia,57,68,73,48,53,58,43,48
16390,221920,A. Andreasson,Jönköpings Södra IF,23,Swedish Allsvenskan,175.0,70.0,Sweden,57,63,70,45,58,56,47,56
16391,239840,K. Al Muwallad,Ohod Club,22,Saudi Professional League,165.0,70.0,Saudi Arabia,57,66,78,35,52,55,38,59
16392,219873,R. Etheridge,Doncaster Rovers,22,English League One,188.0,70.0,England,57,66,59,55,57,58,47,54
16393,226785,N. Besler,Real Salt Lake,24,USA Major League Soccer,185.0,75.0,United States,57,64,67,41,54,57,50,64
16394,232673,M. Al Haidari,Al Hilal,21,Saudi Professional League,188.0,86.0,Saudi Arabia,57,67,55,58,55,55,31,58
16395,237793,T. Fukumitsu,Cerezo Osaka,25,Japanese J1 League,171.0,63.0,Japan,57,57,58,35,56,57,44,50
16396,233954,C. Calderón,Club Atlas,20,Mexican Liga MX,171.0,66.0,Mexico,57,70,64,34,47,57,56,50
16397,237794,T. Kishimoto,Cerezo Osaka,19,Japanese J1 League,174.0,66.0,Japan,57,71,68,55,37,51,19,74
16398,240099,K. Rüegg,FC Zürich,18,Swiss Super League,173.0,77.0,Switzerland,57,74,69,37,49,61,47,59
16399,240611,D. Yearwood,Southend United,17,English League One,175.0,63.0,England,57,74,71,42,55,61,34,56
16400,236004,E. Öztürk,Kayserispor,21,Turkish Süper Lig,172.0,60.0,Germany,57,66,62,51,58,67,42,40
16401,207589,M. Nilsson,Halmstads BK,23,Swedish Allsvenskan,193.0,89.0,Sweden,57,65,57,54,58,62,29,56
16402,229349,J. Thorniley,Accrington Stanley,20,English League Two,181.0,64.0,England,57,68,57,31,36,41,61,51
16403,235237,R. Jendrusch,FC Erzgebirge Aue,21,German 2. Bundesliga,191.0,82.0,Germany,57,67,62,54,54,62,34,50
16404,233702,Dudu,Kashiwa Reysol,21,Japanese J1 League,172.0,67.0,Brazil,57,66,75,54,50,64,21,55
16405,241126,Matheus,FC Helsingør,22,Danish Superliga,179.0,68.0,Brazil,57,66,70,48,48,63,17,43
16406,192230,M. Jackson,Newport County,26,English League Two,188.0,81.0,England,57,58,83,51,49,57,26,67
16407,239847,D. Cogill,Huddersfield Town,19,English Premier League,186.0,82.0,England,57,69,56,34,34,40,57,61
16408,234216,N. Herranz,Bahía Blanca,23,Argentinian Superliga,183.0,77.0,Argentina,57,65,58,28,34,41,57,57
16409,240616,E. Bwomono,Southend United,18,English League One,175.0,63.0,England,57,73,83,25,43,51,53,58
16410,225001,K. Wootton,Stevenage,20,English League Two,188.0,78.0,England,57,64,61,54,37,51,24,62
16411,240105,D. López,Club Tijuana,17,Mexican Liga MX,179.0,66.0,Mexico,57,69,52,58,46,54,21,40
16412,231914,D. Margush,Adelaide United,19,Australian A-League,188.0,80.0,Australia,57,71,55,57,52,58,27,57
16413,238058,C. O'Hare,Aston Villa,19,English Championship,173.0,65.0,England,57,74,76,56,37,54,21,48
16414,216299,C. Randall,Heart of Midlothian,21,Scottish Premiership,180.0,76.0,England,57,71,65,49,54,57,54,62
16415,233707,S. Haugen,Odds BK,19,Norwegian Eliteserien,180.0,70.0,Norway,57,70,72,55,39,57,23,52
16416,224748,C. Yıldız,İstanbul Başakşehir FK,22,Turkish Süper Lig,178.0,73.0,Germany,57,66,62,44,57,59,52,63
16417,226028,A. Yarmolitskiy,Arsenal Tula,23,Russian Premier League,179.0,72.0,Russia,57,66,68,33,40,57,57,55
16418,232684,T. Akahoshi,Sagan Tosu,33,Japanese J1 League,185.0,80.0,Japan,57,57,54,53,55,62,25,61
16419,238060,N. Trott,West Ham United,18,English Premier League,184.0,67.0,England,57,75,57,58,61,60,36,54
16420,236525,R. Lowry,Wellington Phoenix,23,Australian A-League,181.0,76.0,Australia,57,64,60,28,42,50,55,67
16421,232942,T. Muramatsu,Shimizu S-Pulse,27,Japanese J1 League,176.0,73.0,Japan,57,57,64,35,49,48,57,67
16422,235247,S. Smith,Reading,19,English Championship,181.0,73.0,England,57,73,56,60,47,52,22,53
16423,241391,K. Özdemir,Atiker Konyaspor,19,Turkish Süper Lig,191.0,78.0,Turkey,57,72,57,27,32,32,58,62
16424,230897,B. Hanlan,Colchester United,20,English League Two,180.0,73.0,England,57,70,77,60,46,54,30,54
16425,217332,E. Monthe,Forest Green,22,English League Two,193.0,82.0,Cameroon,57,63,67,30,29,31,56,68
16426,239349,B. Vliet,NAC Breda,19,Holland Eredivisie,175.0,69.0,Netherlands,57,70,66,33,40,58,55,52
16427,231926,T. Clarke,Shamrock Rovers,19,Rep. Ireland Premier Division,165.0,66.0,Republic of Ireland,57,74,75,50,49,59,40,50
16428,240886,R. Menayese,Bristol Rovers,19,English League One,190.0,80.0,Wales,57,65,60,29,36,36,53,72
16429,225271,T. Sufyani,Ettifaq FC,25,Saudi Professional League,173.0,69.0,Saudi Arabia,57,60,78,56,40,59,17,56
16430,225783,S. Mavididi,Preston North End,19,English Championship,182.0,71.0,England,57,70,90,51,40,57,19,64
16431,237560,M. Djenepo,Standard de Liège,19,Belgian First Division A,177.0,65.0,Mali,57,71,72,52,50,65,28,47
16432,236025,H. Smith,Swindon Town,22,English League Two,188.0,85.0,England,57,67,56,56,35,56,19,66
16433,240123,L. Plogmann,Werder Bremen II,17,German 3. Liga,188.0,78.0,Germany,57,81,58,56,54,63,40,46
16434,235516,R. Kaib,IF Elfsborg,20,Swedish Allsvenskan,178.0,63.0,Sweden,57,69,70,37,54,59,51,51
16435,236540,S. Adrian,Malmö FF,19,Swedish Allsvenskan,182.0,75.0,Sweden,57,69,56,39,62,55,47,65
16436,236796,N. Awassi,SG Dynamo Dresden,19,German 2. Bundesliga,193.0,83.0,Germany,57,71,64,30,41,39,55,60
16437,237820,G. Mancuso,Vélez Sarsfield,19,Argentinian Superliga,179.0,74.0,Argentina,57,69,69,52,56,61,50,57
16438,235519,I. Dresevic,IF Elfsborg,20,Swedish Allsvenskan,186.0,81.0,Sweden,57,68,54,22,47,55,53,65
16439,219392,A. Rufer,Wellington Phoenix,21,Australian A-League,184.0,75.0,New Zealand,56,64,76,48,54,57,48,60
16440,225280,D. Mitov,Cambridge United,20,English League Two,188.0,76.0,Bulgaria,56,65,63,54,53,55,60,51
16441,224257,M. Pałaszewski,Śląsk Wrocław,19,Polish Ekstraklasa,175.0,66.0,Poland,56,67,65,42,53,58,45,54
16442,226049,J. Maddison,Yeovil Town,22,English League Two,186.0,74.0,England,56,66,62,46,54,65,44,48
16443,231682,T. Heward-Belle,Sydney FC,20,Australian A-League,192.0,80.0,Australia,56,69,60,60,52,57,30,53
16444,210691,L. Nilsen,Tromsø IL,22,Norwegian Eliteserien,178.0,64.0,Norway,56,66,78,42,45,57,49,44
16445,229123,R. Broom,Bristol Rovers,20,English League One,177.0,80.0,Wales,56,63,80,49,50,59,28,51
16446,230148,W. Tomlinson,Blackburn Rovers,19,English League One,179.0,65.0,England,56,71,65,45,53,52,43,51
16447,241156,W. Percevaux,US Orléans Loiret Football,18,French Ligue 2,181.0,73.0,France,56,67,59,58,56,59,32,55
16448,237575,J. Pourtau,Estudiantes de La Plata,17,Argentinian Superliga,191.0,87.0,Argentina,56,75,56,58,55,62,17,53
16449,238855,B. Brusselers,NAC Breda,18,Holland Eredivisie,179.0,69.0,Netherlands,56,71,74,45,51,60,33,42
16450,193543,F. Scarsella,Cremonese,27,Italian Serie B,183.0,79.0,Italy,56,56,67,55,55,54,44,56
16451,217096,J. Lumley,Queens Park Rangers,22,English Championship,190.0,73.0,England,56,65,56,59,56,56,45,50
16452,226057,D. Wynne,,22,,178.0,75.0,New Zealand,56,63,77,27,41,54,54,57
16453,237321,M. Berisha,LASK Linz,19,Austrian Bundesliga,186.0,79.0,Kosovo,56,73,67,58,52,55,18,59
16454,232970,K. Okanishi,Ventforet Kofu,26,Japanese J1 League,186.0,80.0,Japan,56,60,59,55,53,54,29,55
16455,235018,M. Nicolas,Borussia Mönchengladbach,19,German Bundesliga,193.0,87.0,Germany,56,74,61,57,54,53,22,49
16456,226574,C. Fernandez,Chicago Fire Soccer Club,20,USA Major League Soccer,173.0,64.0,United States,56,68,65,49,52,60,39,60
16457,227854,M. Foulds,Everton,19,English Premier League,183.0,74.0,England,56,74,55,26,48,48,57,59
16458,239887,Y. Frick,Perugia,19,Italian Serie B,187.0,75.0,Liechtenstein,56,70,58,56,38,50,24,66
16459,240399,J. Montaño,Atletico Nacional Medellin,24,Colombian Primera A,170.0,69.0,Colombia,56,62,73,52,50,59,49,55
16460,198928,C. McGuigan,Drogheda United,27,Rep. Ireland Premier Division,176.0,70.0,Republic of Ireland,56,59,49,42,43,46,55,62
16461,223761,D. Sauerland,Borussia Dortmund,20,German Bundesliga,180.0,68.0,Germany,56,68,53,56,55,65,38,41
16462,237586,A. Dossena,Perugia,18,Italian Serie B,186.0,77.0,Italy,56,71,49,32,36,39,56,57
16463,238356,D. Jończy,Zagłębie Lubin,20,Polish Ekstraklasa,189.0,83.0,Poland,56,69,59,26,29,31,55,71
16464,225558,T. Owen-Evans,Newport County,20,English League Two,182.0,78.0,Wales,56,71,72,47,52,60,43,58
16465,229910,S. Ingelsson,Udinese,19,Italian Serie A,189.0,83.0,Sweden,56,72,67,47,54,56,25,49
16466,237590,M. Pejić,FK Austria Wien,22,Austrian Bundesliga,175.0,67.0,Croatia,56,61,64,28,37,47,60,57
16467,241177,J. Soladio,KV Mechelen,19,Belgian First Division A,180.0,65.0,Belgium,56,68,64,56,49,52,19,48
16468,237596,C. Carletti,Carpi,20,Italian Serie B,185.0,84.0,Italy,56,64,48,56,40,51,19,57
16469,238620,M. Layer,VfR Aalen,18,German 3. Liga,190.0,84.0,Germany,56,71,59,59,55,52,22,52
16470,240156,L. Marseiler,SpVgg Unterhaching,20,German 3. Liga,176.0,68.0,Germany,56,66,69,40,50,60,30,51
16471,240669,L. Maloney,1. FC Union Berlin,17,German 2. Bundesliga,175.0,55.0,Germany,56,79,64,44,55,59,52,49
16472,232480,Y. Kato,Omiya Ardija,19,Japanese J1 League,187.0,79.0,Japan,56,69,54,58,53,59,26,58
16473,237856,A. Kalabane,AFC Eskilstuna,21,Swedish Allsvenskan,192.0,87.0,Guinea,56,63,62,40,52,55,46,75
16474,218657,W. De Havilland,Wycombe Wanderers,22,English League Two,183.0,80.0,England,56,63,64,35,45,48,55,61
16475,232481,K. Matsui,Omiya Ardija,31,Japanese J1 League,187.0,72.0,Japan,56,56,54,57,51,56,30,57
16476,241186,V. Kusej,SG Dynamo Dresden,17,German 2. Bundesliga,168.0,65.0,Czech Republic,56,79,72,55,48,62,19,40
16477,239396,J. Neumann,Hallescher FC,19,German 3. Liga,183.0,72.0,Germany,56,66,75,45,46,62,26,57
16478,181796,G. O'Brien,St. Patrick's Athletic,32,Rep. Ireland Premier Division,179.0,73.0,Republic of Ireland,56,56,59,36,56,45,57,57
16479,235301,P. Schmidt,FC Admira Wacker Mödling,18,Austrian Bundesliga,179.0,73.0,Austria,56,74,77,55,37,53,19,49
16480,193317,E. Wearen,Bohemian FC,24,Rep. Ireland Premier Division,185.0,72.0,Republic of Ireland,56,61,53,56,58,57,47,52
16481,223270,D. Olsson,IF Elfsborg,20,Swedish Allsvenskan,197.0,94.0,Sweden,56,68,55,58,55,53,47,54
16482,228390,M. Østvold,Stabæk Fotball,19,Norwegian Eliteserien,170.0,60.0,Norway,56,66,64,49,54,65,39,47
16483,230950,D. Devine,Bradford City,19,English League One,180.0,76.0,England,56,65,69,39,53,58,55,63
16484,235046,Y. Ben El-Mhanni,Newcastle United,21,English Premier League,178.0,75.0,England,56,65,78,44,47,67,28,48
16485,236838,Y. Maleh,Cesena,18,Italian Serie B,177.0,74.0,Italy,56,74,64,52,53,58,42,58
16486,222503,H. Isted,Luton Town,20,English League Two,186.0,74.0,England,56,70,60,54,54,57,34,50
16487,228392,J. Hatlehol,Aalesunds FK,20,Norwegian Eliteserien,183.0,68.0,Norway,56,63,55,48,55,57,54,60
16488,230697,E. Robson,Sunderland,20,English Championship,180.0,68.0,England,56,65,62,55,60,61,44,49
16489,226602,M. McInally,Partick Thistle F.C.,19,Scottish Premiership,185.0,75.0,Scotland,56,68,65,48,47,55,52,59
16490,240683,L. Reis,FC Groningen,17,Holland Eredivisie,185.0,75.0,Netherlands,56,76,69,44,54,59,48,58
16491,225068,J. McDonagh,Sligo Rovers,21,Rep. Ireland Premier Division,180.0,70.0,Northern Ireland,56,66,76,55,48,59,27,50
16492,240685,T. van de Looi,FC Groningen,17,Holland Eredivisie,180.0,75.0,Netherlands,56,73,64,45,55,56,45,56
16493,233262,A. Rawls,New York City Football Club,25,USA Major League Soccer,188.0,83.0,United States,56,62,58,56,67,58,37,53
16494,237103,Lee Myeong Geon,Pohang Steelers,22,Korean K League Classic,188.0,85.0,Korea Republic,56,64,50,52,62,59,47,66
16495,240431,J. Dolný,Derry City,25,Rep. Ireland Premier Division,182.0,75.0,Slovakia,56,59,61,56,52,56,18,57
16496,240688,M. Volpe,Frosinone,19,Italian Serie B,190.0,81.0,Italy,56,70,59,55,37,46,26,64
16497,241200,D. Stynes,Perth Glory,18,Australian A-League,184.0,70.0,Australia,56,67,68,43,55,59,38,51
16498,239665,M. Daube,Werder Bremen II,19,German 3. Liga,177.0,80.0,Germany,56,67,69,42,43,56,51,69
16499,235826,S. Gutiérrez,Patriotas Boyacá FC,19,Colombian Primera A,160.0,65.0,Colombia,56,65,72,53,47,58,19,46
16500,239666,T. Müsel,1. FC Kaiserslautern,17,German 2. Bundesliga,185.0,74.0,Germany,56,72,65,54,53,59,26,50
16501,198453,R. McEvoy,Drogheda United,26,Rep. Ireland Premier Division,180.0,82.0,Republic of Ireland,56,57,60,56,55,55,52,68
16502,233269,K. Colvey,San Jose Earthquakes,23,USA Major League Soccer,178.0,73.0,New Zealand,56,64,69,40,47,50,52,64
16503,234294,L. Lingman,HJK Helsinki,19,Finnish Veikkausliiga,174.0,65.0,Finland,56,67,70,46,50,63,29,56
16504,199480,P. O'Conor,St. Patrick's Athletic,29,Rep. Ireland Premier Division,185.0,80.0,Republic of Ireland,56,56,54,55,56,55,55,70
16505,237624,N. Kawaguchi,Albirex Niigata,23,Japanese J1 League,177.0,71.0,Japan,56,62,66,24,36,46,58,55
16506,228921,M. Urynowicz,Górnik Zabrze,21,Polish Ekstraklasa,187.0,78.0,Poland,56,63,61,55,44,53,20,57
16507,191545,T. Nozawa,Vegalta Sendai,35,Japanese J1 League,176.0,70.0,Japan,56,56,33,57,67,58,42,45
16508,239418,L. Lauberbach,Rot-Weiß Erfurt,19,German 3. Liga,185.0,75.0,Germany,56,66,72,58,47,55,34,57
16509,240956,M. Melluso,Gimnasia y Esgrima La Plata,19,Argentinian Superliga,178.0,72.0,Argentina,56,71,61,35,37,55,60,54
16510,226109,T. Hornby-Forbes,Accrington Stanley,21,English League Two,178.0,75.0,England,56,68,71,28,32,53,55,57
16511,240445,G. Rizzo,FC Ingolstadt 04,20,German 2. Bundesliga,186.0,78.0,Germany,56,67,54,56,40,50,20,57
16512,191805,R. Isomura,Albirex Niigata,26,Japanese J1 League,182.0,73.0,Japan,56,57,63,44,49,52,48,75
16513,224062,P. Dziczek,Piast Gliwice,19,Polish Ekstraklasa,179.0,70.0,Poland,56,63,62,38,49,54,56,58
16514,237886,C. Goslin,Atlanta United FC,17,USA Major League Soccer,170.0,66.0,United States,56,79,67,49,56,62,41,51
16515,240191,J. Salih,GIF Sundsvall,19,Swedish Allsvenskan,185.0,72.0,Sweden,56,64,55,43,51,57,45,59
16516,226112,K. Cantwell,Finn Harps,22,Rep. Ireland Premier Division,188.0,79.0,Republic of Ireland,56,62,57,22,41,49,52,64
16517,229184,T. Baack,VfL Bochum,18,German 2. Bundesliga,180.0,74.0,Germany,56,72,57,24,32,40,57,57
16518,240192,M. Ranmark,Molde FK,21,Norwegian Eliteserien,194.0,86.0,Norway,56,64,55,60,57,58,30,54
16519,232002,J. Nicholson,Peterborough United,22,English League One,178.0,70.0,England,56,65,80,53,49,59,30,54
16520,239170,V. Hammershøj-Mistrati,Hobro IK,25,Danish Superliga,177.0,70.0,Denmark,56,61,56,44,55,55,41,58
16521,238659,K. Krasniqi,VfL Osnabrück,21,German 3. Liga,177.0,67.0,Kosovo,56,66,67,45,53,61,50,56
16522,229188,E. Pavlidis,VfL Bochum,18,German 2. Bundesliga,180.0,82.0,Greece,56,75,65,47,49,63,32,53
16523,229956,L. Zigi,FC Sochaux-Montbéliard,20,French Ligue 2,188.0,83.0,Ghana,56,73,58,47,47,61,38,56
16524,220230,P. Bochniewicz,Udinese,21,Italian Serie A,194.0,80.0,Poland,56,69,35,24,40,42,55,60
16525,224582,D. Lyon,Hamilton Academical FC,22,Scottish Premiership,185.0,76.0,Scotland,56,66,68,41,53,54,52,62
16526,232006,C. Rúa,Tigres FC,25,Colombian Primera A,175.0,70.0,Colombia,56,57,67,45,55,57,42,52
16527,191559,S. Kawamata,Kashima Antlers,27,Japanese J1 League,188.0,86.0,Japan,56,56,58,52,55,63,35,54
16528,207688,P. Mailey,Finn Harps,29,Rep. Ireland Premier Division,191.0,85.0,Republic of Ireland,56,57,32,25,28,26,57,62
16529,239688,H. Smolders,KV Mechelen,19,Belgian First Division A,192.0,77.0,Belgium,56,68,55,27,35,31,56,60
16530,234825,N. Feely,Perth Glory,25,Australian A-League,192.0,85.0,Australia,56,61,59,52,52,56,31,56
16531,201291,J. Henriksen,FC Helsingør,26,Danish Superliga,188.0,83.0,Denmark,56,58,68,51,50,60,52,59
16532,231755,N. Chesmain,Millwall,19,English Championship,175.0,80.0,England,56,69,73,41,44,55,52,61
16533,236875,A. Poulsen,FC Midtjylland,17,Danish Superliga,185.0,65.0,Denmark,56,69,60,38,49,56,52,55
16534,240206,T. Gjertsen,Kristiansund BK,25,Norwegian Eliteserien,175.0,74.0,Norway,56,59,72,56,46,63,28,46
16535,230735,A. De Oliveira Maia,Valenciennes FC,19,French Ligue 2,178.0,75.0,France,56,68,66,54,37,55,19,51
16536,227152,N. Batalla,Corporación Club Deportivo Tuluá,19,Colombian Primera A,170.0,68.0,Colombia,56,68,75,55,50,60,43,58
16537,238928,D. Geiger,SV Meppen,33,German 3. Liga,186.0,82.0,Germany,56,56,55,23,28,32,55,60
16538,224593,Y. Zummack,Sportfreunde Lotte,21,German 3. Liga,185.0,76.0,Germany,56,62,59,51,53,61,22,51
16539,225873,R. Feely,St. Patrick's Athletic,20,Rep. Ireland Premier Division,191.0,76.0,Republic of Ireland,56,67,56,38,51,55,55,61
16540,215635,R. Scully,Partick Thistle F.C.,24,Scottish Premiership,185.0,76.0,Scotland,56,64,59,53,50,57,44,54
16541,239700,M. Wegmann,Rot-Weiß Erfurt,18,German 3. Liga,178.0,73.0,Germany,56,67,60,23,39,46,56,51
16542,237653,C. Rojas,Envigado FC,19,Colombian Primera A,177.0,71.0,Colombia,56,65,73,56,37,56,21,49
16543,234070,M. Kanabah,Al Batin,24,Saudi Professional League,166.0,70.0,Saudi Arabia,56,60,63,42,54,57,53,55
16544,229719,H. Taylor,Barnet,20,English League Two,188.0,79.0,England,56,65,68,36,49,52,53,59
16545,240983,M. Díaz,Club Atlético Tigre,27,Argentinian Superliga,194.0,90.0,Argentina,56,59,51,53,53,55,25,61
16546,231256,C. Kenny,Sligo Rovers,27,Rep. Ireland Premier Division,175.0,66.0,Republic of Ireland,56,57,59,51,54,57,51,60
16547,216153,T. Al Khudair,Al Ittihad,29,Saudi Professional League,178.0,75.0,Saudi Arabia,56,56,43,50,59,54,46,53
16548,239705,Alan,LASK Linz,20,Austrian Bundesliga,175.0,74.0,Brazil,56,67,62,56,46,56,20,52
16549,240474,S. Toufiqui,Stade Rennais FC,20,French Ligue 1,173.0,70.0,France,56,67,65,47,53,63,33,44
16550,240731,M. Capitani,Ternana,21,Italian Serie B,175.0,70.0,Italy,56,63,67,44,56,63,37,47
16551,212061,J. Hall,Western Sydney Wanderers,22,Australian A-League,195.0,83.0,Australia,56,64,55,54,50,62,38,57
16552,231005,C. Ogbene,Limerick FC,20,Rep. Ireland Premier Division,175.0,75.0,Republic of Ireland,56,68,90,52,45,56,38,64
16553,224094,J. Bachmann,Chemnitzer FC,21,German 3. Liga,190.0,84.0,Germany,56,61,44,26,32,31,56,67
16554,239456,R. Jurado,U.N.A.M.,20,Mexican Liga MX,177.0,72.0,Mexico,56,66,58,42,55,60,60,53
16555,237665,K. Chinen,Kawasaki Frontale,22,Japanese J1 League,177.0,71.0,Japan,56,63,74,56,42,59,17,55
16556,240737,N. Pejović,Empoli,18,Italian Serie B,185.0,75.0,Serbia,56,76,60,25,28,33,59,57
16557,240994,Y. Achter,Royal Antwerp FC,20,Belgian First Division A,180.0,70.0,Belgium,56,66,66,47,51,65,29,45
16558,240227,Y. Bourhane,Chamois Niortais FC,18,French Ligue 2,184.0,78.0,France,56,70,65,39,53,58,49,63
16559,239204,B. Igiehon,Sligo Rovers,23,Rep. Ireland Premier Division,187.0,83.0,Switzerland,56,62,67,53,44,50,26,72
16560,220517,F. Di Mariano,Novara,21,Italian Serie B,177.0,70.0,Italy,56,63,60,50,53,60,30,44
16561,240485,A. Al Enazi,Ohod Club,22,Saudi Professional League,174.0,65.0,Saudi Arabia,56,64,69,37,46,47,56,54
16562,237158,B. Chapman,Gillingham,18,English League One,175.0,69.0,England,56,65,76,39,49,58,50,70
16563,237415,J. Williams,Bury,17,English League One,179.0,75.0,England,56,78,75,31,42,43,54,60
16564,222570,Laro Setién,Córdoba CF,22,Spanish Segunda División,181.0,70.0,Spain,56,63,62,49,58,56,52,51
16565,228714,G. Bizzotto,Cittadella,20,Italian Serie B,170.0,67.0,Italy,56,66,71,57,45,57,20,44
16566,238186,M. Bulka,Chelsea,17,English Premier League,198.0,90.0,Poland,56,76,57,54,56,58,26,52
16567,240491,G. Gerkondani,Tromsø IL,19,Norwegian Eliteserien,180.0,70.0,Norway,56,71,76,56,36,62,25,50
16568,238956,D. Bock,FC Carl Zeiss Jena,22,German 3. Liga,182.0,75.0,Germany,56,64,71,48,46,60,38,56
16569,240492,Spinola,Sarpsborg 08 FF,21,Norwegian Eliteserien,180.0,75.0,Cape Verde,56,63,78,43,51,57,42,69
16570,221549,D. Alessi,Newcastle Jets,19,Australian A-League,186.0,78.0,Australia,56,66,62,29,44,52,53,58
16571,222829,S. Brodersen,FC St. Pauli,20,German 2. Bundesliga,188.0,83.0,Germany,56,67,57,54,52,56,43,56
16572,227437,H. Valencia,Atlético Huila,20,Colombian Primera A,172.0,70.0,Colombia,56,71,70,48,49,60,21,48
16573,230765,H. Al Watyan,Al Fateh,20,Saudi Professional League,183.0,88.0,Saudi Arabia,56,69,55,58,49,58,48,52
16574,232557,I. Samba,AJ Auxerre,19,French Ligue 2,182.0,74.0,France,56,69,67,27,44,55,49,60
16575,214896,P. Mullin,Swindon Town,22,English League Two,178.0,71.0,England,56,61,62,55,39,51,22,51
16576,224880,M. Beye,Novara,21,Italian Serie B,187.0,74.0,Senegal,56,62,61,29,31,33,58,57
16577,230001,H. Campbell,Burton Albion,21,English Championship,185.0,77.0,England,56,69,63,52,47,56,47,55
16578,232817,I. Chicco,Colon de Santa Fe,21,Argentinian Superliga,185.0,80.0,Argentina,56,70,56,59,52,53,32,56
16579,240244,Pedro Pacheco,FC Basel,20,Swiss Super League,187.0,77.0,Portugal,56,72,51,27,42,38,56,60
16580,241012,L. Piedrabuena,Racing Club de Avellaneda,17,Argentinian Superliga,180.0,69.0,Argentina,56,74,59,54,52,59,26,53
16581,237174,R. Frank,Albirex Niigata,29,Japanese J1 League,177.0,77.0,Peru,56,56,67,54,55,60,40,52
16582,236663,E. Balcombe,Brentford,17,English Championship,183.0,76.0,England,56,72,53,56,53,54,40,59
